embedding_x,embedding_y
12.928216,-4.216515
12.980646,-0.8845887
4.159672,-12.079926
12.788044,-3.3219986
13.292618,-6.94777
12.114871,11.272846
9.669095,-9.636282
3.2991443,1.2844923
3.9107127,4.813361
-6.5187216,11.522786
-1.5924146,13.232232
3.3534462,1.9459459
17.78694,7.313199
-10.831994,-4.233339
4.902716,15.932718
-10.831785,-4.233012
13.885457,2.0317209
10.480649,-10.93317
4.738382,15.287345
10.63003,-7.9060445
-6.521748,11.509587
-16.525358,-1.375723
12.547796,-0.9628256
16.42059,-5.003228
13.340047,15.778369
5.4141283,14.754244
9.997894,-3.0618966
10.451303,10.060725
10.20637,-9.424518
12.589728,15.003402
-16.519327,-1.8513352
12.257077,-1.7696782
-16.51878,-1.7895017
12.792942,-3.4553325
-12.356651,-5.8796725
9.664181,-9.619075
11.175876,11.598771
1.41872,0.48463944
4.5124116,15.2977705
4.745798,13.635178
16.53551,-8.811155
-11.736919,11.511707
10.104402,-10.133138
2.4602134,-8.548997
5.113029,16.075895
5.0485835,15.11485
2.6303258,-12.986064
13.912314,-1.3258394
2.861344,-12.844775
-14.309748,5.998082
-12.143949,12.007258
9.244033,-3.0678227
8.969141,-3.188138
-10.832072,-4.2333083
16.556437,-5.1350927
15.001751,-0.053097315
9.751345,-9.731316
13.292158,-0.36531118
-10.832008,-4.23339
6.430871,14.374675
11.883439,-1.9594963
-8.004008,-12.108635
-6.2231827,8.362322
-5.662104,-7.42917
-2.5858693,13.866095
-1.6121054,13.215685
-1.3073155,13.406592
-2.9965293,-3.674501
-3.4843829,-2.4902356
-7.0400033,8.410438
-2.494572,8.595596
14.296435,-1.5340058
3.9551575,-11.77663
15.009287,-0.04421828
-7.0925064,8.452215
11.067714,-7.6991243
10.4506855,-3.2430453
9.721049,-9.7137375
13.723164,10.348683
13.765427,-1.9909499
5.7525587,15.280095
13.596173,2.9374413
2.6018913,1.5941131
2.7004218,1.8926631
12.431051,-2.108965
12.564331,14.976735
14.578397,1.1625427
10.885223,-7.8263574
15.246666,4.728092
11.529993,-7.4603257
4.6036954,15.413322
9.09888,-3.1519673
15.548093,4.6520147
12.922468,-4.6698647
12.711517,15.119599
13.164737,3.5883389
10.309852,-3.1744943
13.381269,-0.8790424
-10.832018,-4.2336054
-5.3935475,8.117896
15.677239,3.186844
2.5419981,3.9520922
5.0038166,16.070002
10.544409,-9.4143915
3.7435117,4.824746
-9.959603,2.8204656
13.2692995,-3.063921
2.6142385,-13.008083
13.168683,3.5758917
-10.831906,-4.233303
-6.841603,16.193003
-3.497245,-2.4769144
12.690521,-1.1463256
14.992509,-0.22694303
10.614162,-7.903638
9.72103,-9.714634
9.72285,-9.70187
9.741476,-9.765007
-10.832065,-4.23347
-7.5540586,9.526725
2.7205532,-12.918198
4.4655848,15.450757
13.290622,-6.945442
-1.855595,0.7984753
2.7139192,-12.864828
2.9712298,-12.757056
1.5004588,-8.14762
-10.20527,-0.96551657
3.4341788,0.9256649
10.746278,11.490319
-9.973831,2.8060215
-7.027957,8.403323
-6.2199116,8.377967
10.10851,-10.12588
-7.0815268,8.447181
-4.472498,14.366172
-5.3559265,-6.371427
12.645909,-6.583284
14.581489,1.1596771
10.89429,-2.8522334
12.894832,-6.210369
3.7223117,3.7413454
3.2369027,5.4363933
0.65973014,21.916048
10.727027,9.934151
-7.070753,8.42813
12.648507,15.063645
11.541186,12.061964
9.682888,-9.6558275
11.333987,11.076773
11.01458,-6.9866743
11.408396,-2.6398137
0.6384955,-8.158025
-7.5541787,9.527325
2.6714702,-7.254117
11.415459,-7.485591
-7.350353,9.167756
-16.528418,-1.3766297
3.5822892,5.818748
3.6248538,-12.196885
-8.003786,-12.108617
-7.3219175,-12.42169
12.911098,9.029736
-8.014362,-12.099013
-5.732367,-7.4281716
-10.27239,-1.5073656
6.578128,14.402005
12.79956,-1.1678418
-14.316179,5.9852624
9.716345,-9.697574
9.715009,-9.715771
-7.318817,-12.423591
11.982039,-7.0363626
13.008281,-0.7889276
14.592399,-1.2899894
-6.643344,1.8178563
3.3806083,2.019676
12.365506,11.3203
12.743847,15.14484
12.863831,-6.414801
-12.070485,11.914783
12.719181,15.124489
13.099801,3.412915
13.704937,10.354578
-12.344293,-5.894052
-5.4099984,-6.3216705
10.556213,-7.94607
9.372381,-2.8365216
4.203044,-12.072553
14.420432,-1.4276233
-8.018348,-12.100708
15.677725,3.218775
10.462602,-9.774645
3.343996,5.583288
13.493263,3.2889876
15.697408,2.6746483
-7.0573635,8.417748
10.157898,-9.453595
15.628661,4.5780735
10.486593,-9.74939
16.458374,-5.041838
14.6107,1.1211467
-4.3294873,14.368655
-12.347805,2.6713638
13.725516,10.352419
10.749056,11.494698
17.848482,7.367139
-9.971843,2.8124814
-7.5496454,9.518334
4.1954637,-12.079795
-3.3298948,-3.1255174
-6.496833,11.919258
3.5214741,5.7655244
3.6377885,-12.206479
-10.344369,-1.4723806
10.444127,-3.2524905
-2.531378,8.581061
11.93457,11.364981
-1.7050173,13.195741
3.7019744,3.6424544
3.9317756,0.3730833
3.54761,5.1671853
12.616419,9.9502325
-3.4463596,-2.6051953
11.330997,6.327947
17.81961,7.3407636
13.478611,2.6393309
11.612996,10.4654
13.00618,-0.81195915
-5.406659,-6.3553233
-6.6349063,1.8190484
2.8706582,3.4943688
-16.535917,-1.4598174
-6.515176,11.536041
4.611762,10.086889
-7.567512,3.7005994
-4.4661193,14.398842
15.603793,4.2043095
-5.4261,-6.339588
11.296351,11.066511
12.133816,5.8797145
15.621686,3.4999266
11.8123865,-1.2186697
3.6900156,3.8094015
12.830121,-6.457308
12.517591,11.664589
-10.315861,-1.0447123
15.586239,3.6316583
13.709152,2.1557283
3.101559,0.9943465
-12.212515,2.5837631
5.8318715,14.331295
0.65973926,21.916069
13.258423,10.603119
9.003669,-3.1580837
17.760838,7.289074
13.714373,10.353464
13.233556,-0.9192648
15.250503,4.5450172
3.1069508,5.316766
4.7303042,9.974972
12.431565,11.51309
11.225086,11.751643
-9.999116,2.7916446
0.6597295,21.916092
4.4103007,15.267159
-10.31654,-1.0452278
12.922112,-5.3517313
-7.56207,9.535914
-10.33049,-1.4811167
0.6597471,21.916117
-16.534874,-1.447792
1.1723884,-8.00498
2.6668901,1.8426728
10.864642,-7.559254
3.7068946,3.8740432
3.6492424,5.0183463
2.687878,-12.582169
-8.028811,-12.089934
2.4717124,-13.2212515
3.71477,3.8722353
11.73093,11.454881
12.784375,9.18336
12.870682,-6.44327
15.648532,3.2557988
-4.436104,14.376406
11.461606,12.087682
-7.600718,-12.297787
9.060789,-3.152572
1.1801878,-7.995654
5.0627623,15.135354
4.666862,15.358989
-7.931339,-5.223476
0.65976316,21.916187
8.208828,-3.3244112
3.6838508,5.0096827
15.67328,3.2267437
3.680624,3.589006
6.653998,14.549604
11.999033,10.510021
-2.9974682,-3.6755834
4.45268,15.4881315
12.135466,5.8870363
16.650324,-8.926053
5.0588865,16.109388
3.5466516,3.788947
10.466441,-9.620784
12.687234,15.096855
3.252455,5.420839
12.439854,-2.1151783
6.204192,14.5112505
-7.5396466,9.506116
-6.617956,1.8146828
13.891011,-1.3333867
16.563646,-5.143883
-1.7279394,13.204268
15.677373,3.2407794
3.9298842,0.37210512
13.4357195,3.4436967
15.530965,3.9499204
3.9427254,-11.767593
-8.009208,-12.1060295
4.457592,15.191271
13.986214,-1.3573048
10.690707,9.9374075
0.8023261,-9.191146
15.644719,3.4202244
3.065547,0.985025
12.97929,-3.5843923
13.212789,-3.1981072
15.667558,4.164428
14.958118,-0.32036632
6.5526776,14.342791
11.503499,12.410394
12.139582,5.866933
10.540536,-9.403836
-7.3416324,9.149738
0.6598063,21.916191
4.658119,15.594327
3.533415,5.7859716
-5.646035,-7.4304905
13.604857,2.7595809
-9.996915,2.7892783
-4.7457695,-7.457138
-3.484733,-2.4902067
16.41829,-5.0015626
11.771252,-7.140852
12.135854,11.131438
17.666407,7.2103004
4.757605,9.950869
25.518879,7.746582
-5.3719897,-6.3945336
-6.845647,16.194729
13.526754,-1.1887599
5.04675,15.126424
16.531029,-5.1111298
17.754091,7.281592
12.451603,11.604234
11.447461,11.519159
13.269289,-3.166952
14.599444,-1.2861283
-7.873018,-12.176019
12.566852,-0.4042258
10.756113,11.49331
4.509506,13.80529
0.6873701,-8.188773
6.640574,14.507076
3.0823843,0.997853
-1.6407362,13.64571
12.302192,-2.2275083
11.852558,11.333937
14.65114,-1.4046141
12.579419,14.993466
13.719762,10.340564
-1.6703213,13.631311
10.3867035,-9.975173
15.281811,4.718805
4.504,15.435838
11.579,-7.393412
-7.538293,3.7166858
4.4676013,13.897776
-1.6453046,13.651652
-9.958598,2.7931807
-6.8342543,16.207258
6.0283318,14.573983
3.4400613,0.60488695
13.628071,2.70508
-16.520376,-1.377221
15.531737,4.236048
-11.513323,11.4483185
12.742554,15.144814
5.814427,15.274082
-5.3676686,-6.306815
12.900054,9.060064
9.729094,-9.712522
-7.4399614,9.381596
12.140905,5.8708196
13.8264065,2.1282508
3.919439,0.37777603
3.8336244,4.598975
0.6597447,21.916172
2.590731,4.2113004
12.629672,9.666763
-6.6070127,1.8113681
3.4434342,0.5352106
-12.151944,12.048808
-1.6593044,13.696072
2.7619808,1.4550906
-10.000666,2.7871537
3.0871155,-7.507452
13.771657,-1.5921102
5.8328624,15.264097
-6.209546,8.34821
-7.774627,-5.374353
-6.9574585,8.340595
10.747035,11.492968
4.778261,13.649927
4.131274,-11.998859
2.716943,1.9701982
4.8896894,15.247783
-2.0986507,12.935976
3.4717739,5.3366303
11.380954,6.343051
6.3802724,15.210436
3.3597891,-7.241196
0.6597316,21.91618
5.0595417,15.116973
2.624336,-12.997345
2.816608,-12.856767
1.3225166,-7.9991064
1.3561682,-7.993441
-2.5909188,13.898901
12.109993,11.210998
10.895214,-7.2248816
2.7873511,-13.04176
13.73482,-1.6484739
0.7700869,-9.249667
3.371002,5.6136594
14.971548,-0.29307368
15.722681,4.034329
5.4076858,16.087622
-6.4880967,11.488025
16.599182,-5.1791425
17.822306,7.343005
-2.469249,8.6170225
15.704407,2.672549
2.0421212,-8.739263
-8.032248,-12.085578
11.483557,11.946264
3.7373145,3.7517989
-6.498021,11.498884
12.79048,9.1815605
15.542372,4.204599
3.0100126,-12.735995
-7.7869854,-5.362257
-6.975555,8.355177
10.5423,-9.435652
13.265828,-6.927512
6.934971,15.340539
-4.4745984,14.365601
17.655346,7.1987734
2.4676049,-8.523312
3.451981,5.161794
-7.2712483,-12.459208
-1.3999944,13.432049
11.029386,-7.0290933
14.0876465,-1.3193301
13.175166,3.2851791
3.427106,3.2440345
2.6912274,-12.571569
-5.4108458,-6.3747687
-7.6861625,-8.203528
0.6597136,21.916168
17.865358,7.3841553
-4.1728463,14.365568
3.145087,-7.512444
13.083534,-0.8544674
12.821824,-6.4851947
15.7068405,2.6636412
-16.537258,-1.3830103
-4.2266145,14.383855
13.372166,10.42741
-14.4060955,5.8805366
-1.6683774,13.706803
1.4855809,-8.209989
14.683931,-1.327817
-4.4131703,14.381211
11.927985,11.372824
10.557727,-9.387457
10.941573,-2.831323
3.2505238,5.3885837
12.562832,-0.83853596
17.836359,7.3576837
15.687435,4.283229
-1.8460803,0.8089819
15.143333,4.816869
3.3154402,5.569878
17.660414,7.203014
14.595215,1.1477566
12.688642,10.131239
-3.5220847,22.45295
-3.5337844,22.449947
3.9084055,4.815977
3.1672642,-7.4883127
-4.410795,14.383542
17.658943,7.201814
12.934135,10.467149
17.850033,7.368634
-6.9691525,8.349681
-4.7348485,-7.448041
-3.5343237,22.449802
5.602554,14.85406
-3.5343885,22.449812
-3.5024738,-2.4747117
8.207969,-3.3284807
12.845375,-6.3946247
12.656324,10.159705
2.4642053,-13.223801
2.831444,-12.922078
-9.991814,2.7896674
-10.000411,2.7868862
5.295075,14.984021
-7.2864385,-12.43745
17.77538,7.303344
4.629776,10.06933
25.530394,7.735404
12.25853,11.208456
11.20237,11.911719
-7.286675,-12.436848
-6.606525,1.8116949
-7.698125,-5.447573
-6.2100677,8.393395
-11.501142,11.457423
17.661192,7.204137
-1.5598536,13.652798
2.6558037,-7.2000055
11.381718,-2.5946524
-2.1086612,12.700428
3.6099417,5.064585
-2.5931578,13.899568
13.087444,-0.86751693
3.7064703,4.9178944
2.7656732,-7.26902
6.408446,14.378858
-1.4238352,13.490227
5.781434,15.184347
13.56397,2.4252746
-7.765467,-5.3829293
-7.537393,9.53297
12.4198,-2.0983102
3.0915167,0.9643139
11.380675,6.3342857
12.451628,-1.3211792
1.4506197,0.4611194
2.4591367,-13.231608
17.85934,7.3779225
-7.6995344,-8.18991
12.590987,-0.81048673
5.0229616,16.08507
3.9466224,4.99472
-16.511631,-1.2903885
-3.548007,22.447704
-4.1841207,14.36746
1.4454322,0.49914742
-16.546125,-1.368479
15.54612,4.236974
-5.7160563,-7.3713884
-1.4258008,4.3258376
-3.5460083,22.447918
13.138054,10.388573
13.727009,2.3318465
10.283767,-10.054631
4.602149,15.482573
13.141219,-0.8441585
11.182497,11.628774
-6.952942,8.340888
15.597002,4.15127
2.5146983,-7.2949543
3.6796308,3.6788692
12.14861,5.8777056
13.824673,2.1593652
-2.7453294,14.309138
-6.922094,8.320721
11.334929,6.327397
12.825786,9.151639
-6.480646,11.492423
13.385696,3.633074
-10.334487,-1.0568303
12.654062,10.211824
-3.5499365,22.44803
-3.5583224,22.447153
3.2073433,2.8290691
2.7233417,1.8770828
10.9801855,-2.8577192
12.107526,11.152205
17.818205,7.3388824
-3.5800917,22.446896
11.524036,10.609233
15.696211,2.673368
16.508493,-5.088669
-1.4200227,13.487553
12.597939,15.012114
11.879985,11.1896305
5.3950424,14.710333
10.404225,10.11342
2.635887,1.6985995
12.694684,15.100676
-8.040965,-12.079544
5.9207244,25.119583
3.2309697,-7.518891
-16.511185,-1.2948624
-7.636863,3.6623805
-3.5829642,22.446898
-16.506094,-1.2721547
17.674189,7.216305
5.0456696,15.982114
12.612766,9.729002
-11.470731,11.448651
-10.345127,-1.0740889
13.096407,10.417255
16.436834,-5.017152
-1.8549284,0.7995404
4.793658,13.635789
13.481989,3.393342
3.357132,-7.1659646
0.7987671,-9.197072
3.357265,-7.110916
11.605953,10.437845
4.4376802,15.270639
-4.7462873,-7.44323
5.742037,15.212944
-3.6924357,22.444445
15.0115185,-0.17902128
5.839734,15.22013
14.001451,-1.4310335
12.158447,5.888943
4.638432,10.060838
-4.755716,-7.47231
13.254187,-3.1993127
-6.9368196,8.332735
25.520924,7.745469
-5.2081904,-6.7384925
-4.7491693,-7.477174
-6.1999817,8.353969
11.578098,-7.0521874
17.841043,7.3603344
2.9032729,-12.804036
10.464343,-10.855436
-7.3234735,9.1152115
10.737996,11.471278
2.9127529,3.5068793
3.90752,0.39132744
12.048743,11.605902
11.779405,10.432426
-10.002766,2.7865822
-3.357554,-3.01183
13.9010515,-1.3189577
11.37958,6.3390393
-6.6007257,1.8099002
-3.7117894,22.443493
-16.55452,-1.3255061
-6.597643,1.8092257
-3.7137043,22.45055
11.301979,11.064209
-2.1135042,12.7150345
15.5533695,3.894395
12.646803,9.495919
2.724062,1.5306492
2.854547,-7.358858
16.448662,-5.0332007
-7.4736323,9.400884
14.802857,0.91010195
-2.598536,13.8912735
3.427943,5.1699715
-16.54239,-1.3435581
3.3686798,5.6212463
-3.739973,22.441137
-16.46072,-1.1814216
8.221807,-3.3103492
13.785546,-1.9890559
-3.7401054,22.441113
2.423461,-8.656559
2.4560068,-13.235549
15.70604,3.8999476
11.659738,-2.3346682
3.94409,-11.764202
11.309055,11.026349
4.7277784,13.59281
11.470346,12.096283
13.722891,10.353855
16.394512,-4.9791512
-3.5054078,-2.4659672
-6.60471,1.8094716
-2.494236,8.595764
13.456693,15.893673
12.847125,9.117943
2.6891758,1.8682932
0.7835768,-9.172155
12.607303,10.058268
11.591842,11.040939
15.689143,2.6334634
12.778524,9.197199
12.610237,10.081589
-1.4262552,13.530046
2.81813,1.3687171
-2.4824169,8.610207
-16.544851,-1.3233044
0.6103729,-8.116301
15.535875,3.8616786
17.679003,7.2206984
9.393276,-2.8414464
-15.724837,6.364596
11.66832,10.446689
2.621608,1.625413
5.2360044,15.045613
12.695668,15.104558
-14.410942,5.8689256
-10.02753,2.771324
-6.8459373,16.20314
-6.464883,12.026541
3.3828652,0.60539013
12.605186,15.010215
11.306832,11.038571
3.7257042,3.651095
15.093949,5.0290422
15.560011,5.054987
8.206888,-3.3161244
8.1957245,-3.3160722
13.501135,3.303609
13.797564,-1.9694283
3.43588,5.2032156
13.753042,2.2688024
-6.9191008,8.329873
-10.484519,-1.4091794
6.5303736,15.174166
2.6651921,-12.937272
10.776049,9.995319
-5.2177734,-6.7344365
-2.4964545,8.593973
-6.887377,8.317055
-3.3340287,-3.1173155
-4.7599764,-7.479289
-3.3187702,-3.129878
-4.072972,22.399763
-7.545863,9.515616
17.840347,7.3598394
2.707395,1.7986734
10.353867,-10.651483
5.173332,16.015001
4.4797854,10.221584
12.020411,10.950014
12.39177,11.519202
-4.0677195,22.40069
13.563722,-1.2370576
2.4535232,-13.239207
9.341963,-2.844417
-2.616484,13.892943
-4.087837,22.397808
13.949451,-1.3639842
13.193143,-0.81534356
11.71887,-7.2351003
3.047971,-7.5305448
11.857252,10.4475765
13.385795,-0.9650342
0.53152674,-8.102014
-14.425388,5.8936944
4.1803865,-12.065136
6.5949645,14.310677
10.846097,10.032688
5.075266,15.077449
3.2124963,2.838468
-14.391585,5.886324
-4.1589837,14.364701
-1.6612378,13.731931
-4.1566243,14.361625
3.9458442,-11.770714
-6.820174,16.223022
-14.399426,5.8756595
-7.5353274,9.510216
11.291485,11.094654
-4.082993,22.397577
11.313035,6.3193965
-5.188879,-6.7285104
12.676719,10.154355
-2.171471,12.870339
13.277078,-0.46189114
-7.5390744,3.7180612
2.8548055,2.1223814
13.269342,-3.1611917
5.1076727,15.80366
13.689521,2.2013836
-3.4549391,-2.5849073
2.9261642,-7.3991427
15.702155,2.665942
-6.211402,8.351473
3.220531,-7.463122
-14.398282,5.881107
3.3694086,0.5984307
0.59500635,-8.088123
12.231938,11.01908
-2.5847216,8.5472355
-12.331257,-5.908231
10.788018,11.591632
-7.009452,-12.554202
-5.7050056,-6.9927998
2.8117862,-12.970549
-6.4758263,11.475566
2.9109652,-12.849944
-7.887515,-12.168589
0.51405036,-8.1074295
-7.303227,9.088784
13.6220665,-1.646912
13.5645275,2.9963481
12.722964,15.128701
-5.6858935,-7.411249
5.8859634,15.227242
16.377224,-4.958065
13.483785,15.920391
3.9364622,0.37350798
-6.836141,8.286653
17.846193,7.366385
14.797751,0.9146313
2.7540903,-12.902461
3.6672277,3.5809963
14.793841,0.91554713
3.9471939,-11.7449875
13.784469,-1.8174262
2.119367,-8.704048
4.4252133,15.409932
4.4471107,13.861264
14.002065,-1.4201493
12.9306555,-4.6264215
-1.5521642,13.682061
-10.500196,-1.4218519
-11.427542,11.4648485
-7.3394246,9.148424
2.920187,-12.872628
12.64066,-6.597716
5.0236278,15.145125
3.4063804,0.55681753
3.5391548,3.3490665
-6.287926,-12.959377
9.374,-2.8479202
12.118106,5.849706
11.382475,6.341611
3.217539,2.834035
3.2693663,0.6673332
12.741057,9.237976
3.3699543,-7.2195797
12.973707,-3.6002362
-4.128204,22.3947
5.265423,15.798234
-10.478999,-1.3911417
10.424232,-3.268229
-10.487247,-1.4169002
13.102466,-1.0088931
13.190627,3.5793128
-4.1282086,22.387539
3.2378447,0.6850404
4.713399,13.645755
-2.5972695,13.905607
-7.325833,9.129169
-10.324674,-1.0456624
11.2886715,11.001662
5.010939,16.118254
-4.3775535,14.402582
-4.1480536,14.365792
-2.6001582,13.904829
-4.7605815,-7.485502
-6.9449677,8.341719
3.5323577,3.808011
11.333869,6.328074
15.514905,4.339101
-6.2845635,-12.961527
13.646374,-1.8136722
-1.6522533,13.762537
13.100288,10.404522
13.330775,10.579106
11.29689,11.070989
12.356974,11.430281
3.531742,5.7737474
14.688918,-1.3463676
0.540555,-8.103701
12.733766,15.13792
3.089832,5.2947874
-4.157802,22.37959
-1.854183,0.79991066
13.128567,3.3900383
0.7330203,-8.420718
-6.561488,1.7881994
-4.1561236,22.37997
2.9436405,-12.758949
12.237254,11.156363
10.895371,-3.0658665
12.419691,5.995256
2.9335845,-12.77283
12.600815,9.7335005
-14.41806,5.8707957
-2.7481043,14.324481
11.31961,11.026282
2.470028,-8.538317
12.573031,14.983381
3.8086116,-12.121581
-12.153079,12.494596
-16.408848,-1.0473133
3.3870714,0.5925279
-12.174213,12.4563055
12.980023,-3.591346
13.245456,-3.2009833
6.5891676,14.3831835
9.388274,-2.8536935
-16.552647,-1.2444667
-7.591867,9.565895
13.58388,-1.7229568
-1.2967151,13.5349655
4.4680986,15.228719
-12.1526375,12.490304
-4.252681,22.35507
4.442727,15.363387
-6.964577,-12.572284
-2.7701683,14.356236
15.70109,2.694693
-6.828133,16.211731
12.630818,15.039664
-7.3377557,9.143897
3.413181,5.6599073
2.6697607,-13.067171
-10.504652,-1.4062481
-7.682123,-5.45649
-7.6025043,9.580219
6.733829,14.233699
17.784658,7.311681
0.7875694,-9.24587
12.709725,9.291705
-11.442847,11.456441
12.399512,5.9789257
3.63239,-12.200714
12.817464,-5.853723
13.514906,3.3365433
3.9071555,4.84705
15.165236,4.8955526
16.464182,-5.047509
12.886464,-6.362781
-1.5494533,13.7005825
-4.2602606,22.352768
-12.172784,12.478973
1.341662,-7.9872885
3.7245166,3.801994
-6.2856226,-12.959383
17.82178,7.341956
-3.5099545,-2.461335
-4.752941,-7.4676785
-5.4041376,-6.384422
-2.9840727,-3.6992624
-1.5498595,13.689127
15.194956,4.9214387
2.7039719,1.7823083
15.578289,4.179068
12.616375,15.029334
-6.9734993,-12.568349
3.4901145,0.8560101
-14.400032,5.8630066
-16.405855,-1.0068504
-1.3035234,13.522683
5.60481,15.11604
-1.870453,14.0660715
6.6410184,14.527537
-4.283052,22.347319
15.241111,4.7594495
11.395166,-2.5864017
9.375248,-2.8400173
-2.749833,14.348176
9.867707,-3.0627463
2.9103036,3.4131656
-12.167124,12.492532
14.053475,-1.4756169
2.961528,1.8965551
15.222891,4.794067
1.4397718,0.4977693
-10.508182,-1.408404
13.070738,-0.7872647
-14.425536,5.8519416
10.271784,10.010877
15.65841,3.2040813
13.348383,10.558836
10.158744,-10.156599
11.064173,-7.81043
-1.8889791,14.074513
11.978076,-7.0267134
15.180687,4.8213754
-4.27973,22.359152
11.134734,-7.616009
-4.315216,22.335573
-10.424348,-1.1420133
12.424586,5.9970584
8.215374,-3.313034
10.166262,-9.467577
12.172313,11.622556
12.340196,11.480043
12.163686,10.678399
13.217363,10.669566
10.473136,-9.771063
2.4539988,-8.532903
2.9275665,4.83673
3.3671944,0.6015311
2.6669374,1.708489
14.273773,-1.4844761
2.3503628,3.8957036
-10.428317,-1.1293272
13.084631,3.6186125
10.295231,-9.408046
-4.1091337,14.374197
6.565143,14.415274
-16.381329,-0.9378363
-4.3881307,14.392395
12.988843,10.40749
11.882818,-1.9410014
9.39283,-2.821702
14.556021,-1.428464
5.749946,15.352021
-7.549874,9.523755
-11.432233,11.45951
3.545089,5.809348
-16.392298,-0.9333822
3.245839,1.2951772
13.96498,-1.3736396
-4.1068707,14.365457
10.752661,9.979472
-2.1956272,12.906403
-10.4605665,-1.1584725
-2.1041722,12.703762
15.585996,4.621202
0.71876365,-8.148142
-6.2915573,-12.967243
-14.413415,5.8398433
0.6468202,-8.201052
3.8968928,4.867649
11.336499,6.3315644
-16.375103,-0.93948704
-4.3148994,22.339558
0.78742015,-9.171962
2.9638617,1.1591799
13.068698,10.44838
-6.8191814,16.23293
15.677053,3.0795135
-2.5924711,13.926709
-16.589546,-0.84126323
3.2110956,-7.4741645
15.716286,3.9638674
14.011481,-1.4118452
-2.4754808,8.614152
13.675551,10.430118
10.685363,9.95302
-4.797718,22.22861
13.076481,-0.70299155
-2.5946994,13.930633
-11.72167,11.494545
6.5304027,14.330573
2.7025666,1.9083351
11.32887,6.328072
4.5090356,15.285336
4.5279274,15.418153
13.25238,3.030864
-4.7666426,-7.4857693
3.3997614,5.632156
10.64754,9.951266
-7.5343776,3.717502
12.705588,15.108089
14.591342,-1.2862077
13.812321,2.1432953
13.290981,-6.9503493
-16.398497,-0.9069534
2.4792778,-13.216025
10.943701,-2.9196892
16.547821,-5.1278005
-6.302845,-12.973653
-4.815715,22.232718
4.6402397,15.471666
2.5726922,4.0107446
-1.3031219,13.522448
3.7176487,3.6419613
-4.4156327,14.393954
-7.6135244,9.590506
-3.0043077,-3.6753294
14.880036,0.8709992
4.7224045,13.587957
-1.4173503,13.591352
10.770658,11.520582
-3.0035217,-3.6760619
-6.782183,8.258793
-6.6180615,8.211718
-5.20229,-6.732377
-4.771086,-7.491378
-2.5098507,8.588559
-6.1946783,8.349515
-5.383798,-6.414828
10.548396,-9.358906
-16.611286,-0.8406734
12.665292,15.076446
-5.161989,-6.76953
-2.0355716,12.774499
5.0006385,16.10432
-6.4469285,11.449067
3.203261,2.8301497
6.125631,15.19808
1.3273689,-7.943933
-6.456517,11.465724
4.4613204,15.499838
3.3500051,0.6046283
-7.501564,3.7404027
15.10478,5.0345197
2.7690768,-12.963623
13.03008,-3.8176906
-2.587207,13.93784
0.5450162,-8.107454
-16.365187,-0.84974194
3.7095137,3.6012406
13.771806,-1.9783328
12.622309,15.039097
3.1546535,-7.5229907
12.918318,-4.195504
-4.874106,22.209312
-6.4920034,1.7756814
-7.4989567,3.7428741
12.233853,11.040006
10.423632,10.112902
10.7398815,-8.695297
3.5267565,5.7971897
13.5083475,3.2744522
-6.6432505,8.220369
-7.500382,3.7418118
-16.361862,-0.8512359
-4.768991,-7.492662
-16.357136,-0.8503467
13.549598,2.4624174
2.6426656,-7.1441116
16.640368,-8.916185
12.153232,5.877095
11.403478,6.321972
12.156203,5.879849
17.658184,7.205727
10.926953,-2.860885
3.9424808,-11.770479
13.797813,-1.9955798
11.056558,-7.703091
-10.488968,-1.1775322
-1.296751,13.541217
12.23733,-1.5844225
-10.402992,2.7157958
12.271072,-1.4932587
-11.441058,11.442694
13.308554,3.4453616
-14.437994,5.8422465
10.751805,11.511546
-6.1921716,8.320921
-2.5407114,8.581934
-3.5069983,-2.465923
25.519234,7.7474766
-11.769175,11.513812
5.104465,15.096017
-10.475946,-1.1559161
12.825365,9.189926
16.589975,-8.865731
4.7685227,9.939366
0.5892611,-8.081723
15.399262,4.2591887
15.552798,4.1904783
-1.4149739,13.581361
-7.479417,3.7535565
15.054995,5.092792
3.3975337,2.007935
6.5166187,14.286186
-10.53445,-1.4254658
-16.611622,-0.78128374
-4.9000716,22.193697
-4.883412,22.208755
13.562186,3.441067
3.3855171,3.1799455
-4.8839283,22.208796
-1.555393,13.71004
13.27101,-0.6114919
-7.4687624,3.7543728
9.368182,-2.839315
12.922356,-5.2290225
0.7746634,-9.149049
6.4214816,14.338447
-6.295646,-12.95568
13.073831,10.477735
15.652151,3.7670004
-10.393443,2.7169342
11.539625,12.060796
11.005172,-2.8122582
-1.845362,0.8087942
10.5652075,-9.28873
3.1409562,-7.5098944
10.587022,9.988933
13.998413,-1.2952152
13.256857,-0.2934929
-2.5252392,8.578932
-7.445381,3.7751582
-7.459678,3.762326
4.4953923,15.325838
5.6599803,15.15331
-10.3952265,2.7168872
-12.085923,11.89986
-1.419922,13.5712385
-6.4888387,12.018602
3.480555,3.7130296
3.6542234,3.638616
-6.2844386,-12.95271
13.829137,-1.2926452
-2.5883965,13.932079
10.429491,10.107224
4.436298,15.256476
-4.8780947,22.214893
-4.3600574,14.421525
-6.932886,-12.585514
-4.0523353,14.371063
-4.912576,22.190401
3.6353953,-12.204551
-2.758144,14.361751
-16.31606,-0.7797977
